customer_id,customer_name,gender,birth_year,city,join_date,age,customer_segment
15784,Sophia Brown,Male,1983,Astoria,2022-07-03,40,Family
15785,Michael Wilson,Female,1984,Astoria,2022-08-26,39,Family
15786,David Smith,Female,1976,Hell's Kitchen,2022-05-14,47,Family
15787,Emily Martin,Female,1984,Lower Manhattan,2022-06-02,39,Family
15788,Emily Jones,Female,1989,Astoria,2023-05-23,34,Young Professional
15789,William Wilson,Male,2002,Lower Manhattan,2022-10-30,21,Student
15790,Emily Jackson,Male,1999,Lower Manhattan,2022-07-15,24,Student
15791,Alex Thomas,Female,1965,Astoria,2021-04-07,58,Mature
15792,Emily Harris,Female,1965,Lower Manhattan,2021-02-02,58,Mature
15793,David Martin,Male,1999,Astoria,2021-01-05,24,Student
15794,Daniel Williams,Male,1974,Lower Manhattan,2022-06-21,49,Family
15795,Thomas Miller,Female,1966,Hell's Kitchen,2022-05-24,57,Mature
15796,Robert Thomas,Male,1992,Lower Manhattan,2022-01-28,31,Young Professional
15797,Emma Smith,Female,2004,Hell's Kitchen,2022-09-24,19,Student
15798,Daniel Thomas,Female,1993,Astoria,2023-06-30,30,Young Professional
15799,Daniel Smith,Male,1970,Hell's Kitchen,2021-09-06,53,Mature
15800,James Harris,Female,1977,Lower Manhattan,2022-03-19,46,Family
15801,Sophia Thomas,Male,1976,Lower Manhattan,2021-02-08,47,Family
15802,Sophia Taylor,Female,1976,Lower Manhattan,2022-12-15,47,Family
15803,James Davis,Female,1990,Lower Manhattan,2021-01-20,33,Young Professional
15804,Olivia Martin,Male,1995,Hell's Kitchen,2023-01-16,28,Young Professional
15805,Thomas Jackson,Male,1977,Hell's Kitchen,2022-11-21,46,Family
15806,Robert White,Female,1987,Astoria,2021-02-17,36,Family
15807,David White,Male,1984,Lower Manhattan,2023-06-27,39,Family
15808,Daniel Smith,Male,1980,Astoria,2023-05-28,43,Family
15809,Sarah Smith,Male,1972,Astoria,2021-12-01,51,Mature
15810,Emily Williams,Male,1967,Astoria,2022-04-19,56,Mature
15811,Grace Anderson,Male,2003,Lower Manhattan,2022-12-14,20,Student
15812,Alex Anderson,Female,1991,Hell's Kitchen,2023-01-26,32,Young Professional
15813,David Jones,Female,1999,Hell's Kitchen,2021-01-17,24,Student
15814,Thomas Martin,Male,1977,Lower Manhattan,2022-08-07,46,Family
15815,Grace Johnson,Female,1973,Astoria,2021-05-23,50,Mature
15816,Sarah Jackson,Male,1988,Lower Manhattan,2022-02-15,35,Family
15817,Sarah Wilson,Male,1993,Astoria,2023-05-07,30,Young Professional
15818,John Davis,Female,1994,Lower Manhattan,2021-09-07,29,Young Professional
15819,David Smith,Female,1987,Lower Manhattan,2022-04-03,36,Family
15820,William Thomas,Female,1983,Astoria,2021-06-21,40,Family
15821,Michael Jackson,Female,1988,Astoria,2023-05-30,35,Family
15822,Emma Jones,Female,1975,Lower Manhattan,2022-10-11,48,Family
15823,Sarah Wilson,Female,1971,Astoria,2021-06-29,52,Mature
15824,James Anderson,Male,1973,Hell's Kitchen,2021-03-12,50,Mature
15825,Sophia Miller,Male,1978,Lower Manhattan,2022-11-28,45,Family
15826,Sarah Anderson,Male,1993,Hell's Kitchen,2021-08-10,30,Young Professional
15827,Emma Davis,Female,2000,Lower Manhattan,2022-12-23,23,Student
15828,Grace Harris,Female,2001,Astoria,2022-04-24,22,Student
15829,Emily Thomas,Male,1981,Lower Manhattan,2023-03-20,42,Family
15830,Robert Johnson,Male,2005,Hell's Kitchen,2021-07-20,18,Student
15831,Olivia Jackson,Female,2005,Lower Manhattan,2021-09-24,18,Student
15832,Alex Miller,Male,1997,Astoria,2022-05-16,26,Young Professional
15833,William Martin,Female,1967,Lower Manhattan,2023-04-07,56,Mature
15834,Grace Anderson,Female,1989,Lower Manhattan,2021-11-26,34,Young Professional
15835,Alex Smith,Female,1976,Lower Manhattan,2022-07-11,47,Family
15836,Robert Jackson,Male,2000,Astoria,2021-09-03,23,Student
15837,Michael Johnson,Female,1974,Astoria,2022-09-02,49,Family
15838,Michael Harris,Male,1980,Lower Manhattan,2022-10-15,43,Family
15839,William Martin,Female,1975,Lower Manhattan,2021-03-26,48,Family
15840,Daniel Thomas,Male,2001,Lower Manhattan,2021-08-09,22,Student
15841,Thomas Wilson,Female,1988,Hell's Kitchen,2022-04-06,35,Family
15842,William Anderson,Female,1982,Astoria,2021-06-29,41,Family
15843,Alex Davis,Female,1998,Lower Manhattan,2021-07-15,25,Young Professional
15844,James Johnson,Male,1989,Hell's Kitchen,2021-06-04,34,Young Professional
15845,Olivia Harris,Male,1989,Lower Manhattan,2022-09-11,34,Young Professional
15846,Alex Jones,Female,1971,Hell's Kitchen,2021-07-04,52,Mature
15847,David Jones,Male,1980,Lower Manhattan,2023-06-16,43,Family
15848,Daniel Williams,Male,1985,Lower Manhattan,2021-01-12,38,Family
15849,Alex Martin,Male,1982,Hell's Kitchen,2021-10-07,41,Family
15850,Emma Martin,Female,1979,Lower Manhattan,2022-10-14,44,Family
15851,David Miller,Female,2005,Lower Manhattan,2022-02-21,18,Student
15852,Grace Brown,Female,1980,Lower Manhattan,2022-05-31,43,Family
15853,Michael White,Female,1989,Lower Manhattan,2021-02-20,34,Young Professional
15854,Olivia Davis,Female,1989,Lower Manhattan,2021-02-13,34,Young Professional
15855,Olivia Martin,Male,1973,Lower Manhattan,2021-06-14,50,Mature
15856,John Harris,Male,2001,Lower Manhattan,2022-03-16,22,Student
15857,Thomas Jackson,Female,1971,Lower Manhattan,2022-04-16,52,Mature
15858,Michael Johnson,Female,1998,Lower Manhattan,2023-01-31,25,Young Professional
15859,Daniel Thomas,Male,1989,Astoria,2021-04-18,34,Young Professional
15860,Emily Martin,Female,1979,Hell's Kitchen,2022-03-13,44,Family
15861,Alex Miller,Male,1976,Hell's Kitchen,2021-11-26,47,Family
15862,James Harris,Male,1995,Astoria,2023-06-30,28,Young Professional
15863,Daniel Davis,Female,1983,Astoria,2023-05-09,40,Family
15864,Thomas Martin,Female,1987,Hell's Kitchen,2021-04-04,36,Family
15865,Thomas Anderson,Male,1979,Lower Manhattan,2022-08-26,44,Family
15866,Michael Johnson,Male,1979,Lower Manhattan,2022-07-14,44,Family
15867,Sarah Wilson,Female,1976,Lower Manhattan,2021-01-03,47,Family
15868,Emma Smith,Female,2002,Lower Manhattan,2022-04-25,21,Student
15869,David Miller,Male,2001,Lower Manhattan,2022-09-28,22,Student
15870,Daniel Harris,Male,1971,Hell's Kitchen,2022-06-18,52,Mature
15871,Emily Brown,Female,1970,Lower Manhattan,2022-08-16,53,Mature
15872,Emma Martin,Female,1998,Lower Manhattan,2022-04-18,25,Young Professional
15873,Robert Johnson,Male,1979,Lower Manhattan,2023-04-29,44,Family
15874,David Anderson,Male,1973,Hell's Kitchen,2022-05-28,50,Mature
15875,Thomas Martin,Female,1973,Hell's Kitchen,2022-10-20,50,Mature
15876,William Anderson,Male,2001,Astoria,2023-04-09,22,Student
15877,Emily Harris,Male,1975,Lower Manhattan,2022-05-07,48,Family
15878,Grace Martin,Male,1994,Astoria,2021-11-28,29,Young Professional
15879,Grace Anderson,Female,1983,Hell's Kitchen,2022-09-14,40,Family
15880,Grace Jackson,Female,1984,Astoria,2022-08-25,39,Family
15881,James Smith,Female,1978,Hell's Kitchen,2022-12-07,45,Family
15882,Grace Davis,Male,1968,Lower Manhattan,2021-07-22,55,Mature
15883,Thomas Jones,Male,1968,Hell's Kitchen,2021-01-18,55,Mature
15884,Emily White,Female,1972,Lower Manhattan,2021-11-20,51,Mature
15885,Emma Thomas,Female,1976,Astoria,2022-12-06,47,Family
15886,John Anderson,Male,1971,Lower Manhattan,2022-05-05,52,Mature
15887,Emma Harris,Female,1976,Astoria,2021-03-11,47,Family
15888,Emma Johnson,Male,1996,Astoria,2022-10-08,27,Young Professional
15889,William Martin,Male,1965,Astoria,2022-06-19,58,Mature
15890,Thomas Johnson,Male,1990,Hell's Kitchen,2023-04-13,33,Young Professional
15891,Grace Miller,Female,1986,Astoria,2021-12-25,37,Family
15892,Robert Anderson,Female,1973,Astoria,2022-10-04,50,Mature
15893,Grace Miller,Male,1976,Astoria,2023-03-04,47,Family
15894,Sophia Thomas,Male,1980,Astoria,2022-09-20,43,Family
15895,Michael Jackson,Female,1976,Astoria,2023-04-13,47,Family
15896,Michael White,Male,1977,Lower Manhattan,2022-01-25,46,Family
15897,Daniel Williams,Male,1982,Lower Manhattan,2021-01-22,41,Family
15898,Emma Williams,Female,1991,Lower Manhattan,2021-08-04,32,Young Professional
15899,Daniel Smith,Female,1991,Hell's Kitchen,2021-05-18,32,Young Professional
15900,John Wilson,Male,1978,Astoria,2022-10-09,45,Family
15901,Alex Williams,Male,1976,Lower Manhattan,2022-08-19,47,Family
15902,Sophia Jones,Female,1996,Lower Manhattan,2021-12-07,27,Young Professional
15903,William White,Male,1996,Hell's Kitchen,2022-03-07,27,Young Professional
15904,Alex Martin,Female,1993,Lower Manhattan,2023-03-08,30,Young Professional
15905,David White,Female,1993,Lower Manhattan,2021-11-09,30,Young Professional
15906,Emma Smith,Female,1974,Lower Manhattan,2023-02-25,49,Family
15907,Thomas Taylor,Male,1992,Lower Manhattan,2021-06-10,31,Young Professional
15908,Alex Williams,Female,1978,Lower Manhattan,2021-03-13,45,Family
15909,James Miller,Female,1986,Astoria,2021-08-20,37,Family
15910,Sarah Davis,Female,1987,Hell's Kitchen,2021-02-05,36,Family
15911,Thomas Martin,Male,1997,Hell's Kitchen,2021-02-27,26,Young Professional
15912,David Anderson,Female,2002,Lower Manhattan,2022-02-24,21,Student
15913,Robert Jones,Male,1982,Hell's Kitchen,2022-01-09,41,Family
15914,Olivia Anderson,Male,1969,Lower Manhattan,2021-07-24,54,Mature
15915,John Martin,Male,1965,Astoria,2021-05-28,58,Mature
15916,James Smith,Male,1979,Hell's Kitchen,2021-08-07,44,Family
15917,John White,Male,1982,Lower Manhattan,2022-11-07,41,Family
15918,Emily Brown,Female,1989,Astoria,2022-01-10,34,Young Professional
15919,Thomas Williams,Male,1979,Astoria,2022-06-16,44,Family
15920,Michael Harris,Male,1978,Hell's Kitchen,2022-12-13,45,Family
15921,John Smith,Female,1995,Astoria,2022-12-08,28,Young Professional
15922,Sarah Jackson,Male,1976,Hell's Kitchen,2021-05-31,47,Family
15923,William Johnson,Female,1966,Hell's Kitchen,2022-07-02,57,Mature
15924,John Anderson,Female,1982,Hell's Kitchen,2023-05-18,41,Family
15925,Sophia Anderson,Male,1990,Hell's Kitchen,2022-03-03,33,Young Professional
15926,Emily White,Male,1972,Astoria,2022-07-07,51,Mature
15927,Daniel White,Male,1965,Lower Manhattan,2023-03-12,58,Mature
15928,Grace Thomas,Female,1989,Hell's Kitchen,2022-11-29,34,Young Professional
15929,Sarah Miller,Male,1972,Astoria,2021-11-26,51,Mature
15930,Sarah Williams,Female,2001,Hell's Kitchen,2021-05-25,22,Student
15931,James Anderson,Female,1978,Hell's Kitchen,2022-09-11,45,Family
15932,Olivia Wilson,Female,2002,Hell's Kitchen,2021-05-17,21,Student
15933,Emma Johnson,Female,1968,Lower Manhattan,2021-12-05,55,Mature
15934,Thomas Martin,Male,1984,Astoria,2021-10-16,39,Family
15935,James Jones,Female,1981,Hell's Kitchen,2021-05-04,42,Family
15936,Sophia Smith,Female,1977,Astoria,2023-03-27,46,Family
15937,Daniel Harris,Female,1979,Hell's Kitchen,2023-02-10,44,Family
15938,Michael Taylor,Female,1980,Astoria,2023-02-02,43,Family
15939,Thomas Thomas,Male,1967,Lower Manhattan,2021-10-30,56,Mature
15940,John Williams,Female,1974,Lower Manhattan,2021-08-31,49,Family
15941,David Davis,Female,1976,Hell's Kitchen,2022-03-29,47,Family
15942,Grace Anderson,Female,1989,Lower Manhattan,2022-01-15,34,Young Professional
15943,Alex Brown,Female,1976,Lower Manhattan,2021-12-05,47,Family
15944,William Thomas,Female,1970,Lower Manhattan,2022-04-01,53,Mature
15945,William Brown,Female,1993,Astoria,2022-09-14,30,Young Professional
15946,James Brown,Male,1978,Hell's Kitchen,2021-10-23,45,Family
15947,David Smith,Male,1965,Hell's Kitchen,2022-11-22,58,Mature
15948,Robert Jones,Male,1971,Hell's Kitchen,2023-05-16,52,Mature
15949,Emma Brown,Male,1987,Astoria,2022-07-16,36,Family
15950,Sarah Jackson,Female,1973,Astoria,2022-09-11,50,Mature
15951,Michael Taylor,Male,2002,Lower Manhattan,2022-06-09,21,Student
15952,Alex Williams,Female,1992,Lower Manhattan,2022-01-28,31,Young Professional
15953,David Taylor,Female,1977,Lower Manhattan,2021-01-30,46,Family
15954,Sophia Brown,Female,2005,Astoria,2021-01-08,18,Student
15955,James Davis,Male,1994,Hell's Kitchen,2022-02-12,29,Young Professional
15956,Daniel Harris,Female,1992,Lower Manhattan,2021-02-22,31,Young Professional
15957,John Thomas,Female,1968,Lower Manhattan,2021-08-29,55,Mature
15958,Michael Anderson,Female,1975,Astoria,2022-05-15,48,Family
15959,James Jones,Male,1989,Astoria,2021-02-03,34,Young Professional
15960,Sarah Johnson,Female,1981,Lower Manhattan,2022-11-20,42,Family
15961,Daniel Jackson,Male,1999,Lower Manhattan,2022-05-01,24,Student
15962,Emily Taylor,Male,1990,Lower Manhattan,2022-07-16,33,Young Professional
15963,Sophia Anderson,Male,1968,Astoria,2021-06-06,55,Mature
15964,Sophia Martin,Female,2000,Lower Manhattan,2023-01-10,23,Student
15965,Sophia Miller,Male,2003,Lower Manhattan,2022-06-18,20,Student
15966,John White,Male,1994,Astoria,2022-12-07,29,Young Professional
15967,Sarah Taylor,Female,1996,Lower Manhattan,2021-03-22,27,Young Professional
15968,Robert Brown,Male,1970,Lower Manhattan,2023-01-02,53,Mature
15969,James Smith,Male,1995,Astoria,2022-04-30,28,Young Professional
15970,Daniel Anderson,Female,1989,Astoria,2022-07-09,34,Young Professional
15971,Emma Jones,Female,1970,Lower Manhattan,2021-01-24,53,Mature
15972,James Thomas,Female,1973,Astoria,2023-02-25,50,Mature
15973,Daniel Thomas,Female,1987,Hell's Kitchen,2021-01-27,36,Family
15974,Thomas Davis,Male,1980,Lower Manhattan,2021-11-04,43,Family
15975,Emma Taylor,Male,1988,Astoria,2021-09-16,35,Family
15976,Daniel Anderson,Male,2004,Lower Manhattan,2021-05-21,19,Student
15977,Emily Wilson,Female,1990,Astoria,2023-03-10,33,Young Professional
15978,Alex Harris,Male,2001,Hell's Kitchen,2022-12-31,22,Student
15979,Emily Johnson,Male,1966,Lower Manhattan,2022-06-18,57,Mature
15980,William Martin,Female,1975,Lower Manhattan,2021-09-29,48,Family
15981,Emma Smith,Female,2001,Hell's Kitchen,2023-01-16,22,Student
15982,Grace Brown,Male,1994,Astoria,2021-07-29,29,Young Professional
15983,James Thomas,Female,1979,Astoria,2021-11-01,44,Family
15984,John Johnson,Female,1978,Hell's Kitchen,2022-05-23,45,Family
15985,David Brown,Female,1995,Lower Manhattan,2022-06-17,28,Young Professional
15986,Robert Williams,Male,1965,Astoria,2022-05-27,58,Mature
15987,Thomas Thomas,Male,1968,Astoria,2021-06-06,55,Mature
15988,James Taylor,Male,1999,Hell's Kitchen,2021-03-10,24,Student
15989,Grace Smith,Male,1995,Astoria,2022-02-12,28,Young Professional
15990,Robert Davis,Male,1998,Lower Manhattan,2022-07-23,25,Young Professional
15991,Grace Brown,Male,1984,Astoria,2021-02-05,39,Family
15992,David Martin,Male,1977,Lower Manhattan,2021-07-27,46,Family
15993,Emily Johnson,Male,1981,Astoria,2022-03-21,42,Family
15994,Emily Taylor,Male,1996,Astoria,2021-05-02,27,Young Professional
15995,Sophia Wilson,Male,1974,Lower Manhattan,2023-04-09,49,Family
15996,Thomas Taylor,Male,1966,Lower Manhattan,2023-05-29,57,Mature
15997,Sophia Martin,Male,1985,Astoria,2022-05-15,38,Family
15998,Grace Miller,Male,1987,Astoria,2021-09-23,36,Family
15999,John Jackson,Female,1982,Hell's Kitchen,2023-03-26,41,Family
16000,Emma Davis,Male,2005,Lower Manhattan,2022-01-10,18,Student
16001,David Anderson,Female,1989,Lower Manhattan,2022-05-23,34,Young Professional
16002,Thomas Miller,Male,1997,Astoria,2021-05-11,26,Young Professional
16003,William Brown,Male,1974,Lower Manhattan,2021-10-06,49,Family
16004,Grace Johnson,Male,1988,Lower Manhattan,2023-05-13,35,Family
16005,William Johnson,Male,1979,Astoria,2022-06-30,44,Family
16006,Thomas Martin,Female,1979,Lower Manhattan,2021-01-15,44,Family
16007,Robert Jackson,Female,1969,Astoria,2022-02-05,54,Mature
16008,Emma Brown,Female,1995,Astoria,2021-01-09,28,Young Professional
16009,Grace Wilson,Male,1983,Lower Manhattan,2022-03-11,40,Family
16010,Robert Thomas,Female,2004,Lower Manhattan,2022-01-05,19,Student
16011,David Miller,Female,1988,Hell's Kitchen,2022-05-28,35,Family
16012,Sarah Davis,Male,1972,Astoria,2021-04-21,51,Mature
16013,Sophia Thomas,Male,1994,Astoria,2021-07-27,29,Young Professional
16014,Michael Brown,Male,1967,Astoria,2021-06-27,56,Mature
16015,Alex Wilson,Male,1995,Hell's Kitchen,2023-01-28,28,Young Professional
16016,David Brown,Female,1980,Hell's Kitchen,2021-09-20,43,Family
16017,David Smith,Male,1966,Hell's Kitchen,2022-09-17,57,Mature
16018,Robert Thomas,Female,1986,Hell's Kitchen,2022-03-04,37,Family
16019,David Thomas,Male,1984,Hell's Kitchen,2021-11-11,39,Family
16020,Emily Martin,Male,1975,Hell's Kitchen,2023-03-22,48,Family
16021,William Williams,Male,1969,Lower Manhattan,2022-05-23,54,Mature
16022,Thomas Jackson,Female,1990,Lower Manhattan,2022-01-20,33,Young Professional
16023,John Martin,Male,1983,Astoria,2021-01-30,40,Family
16024,James Anderson,Male,1977,Hell's Kitchen,2022-12-20,46,Family
16025,David Martin,Male,1987,Astoria,2022-06-09,36,Family
16026,Olivia Martin,Male,2005,Lower Manhattan,2023-05-26,18,Student
16027,John White,Male,2000,Lower Manhattan,2023-01-04,23,Student
16028,James Martin,Female,1975,Lower Manhattan,2023-02-08,48,Family
16029,William Anderson,Male,1980,Hell's Kitchen,2022-12-06,43,Family
16030,Alex Wilson,Male,1997,Lower Manhattan,2023-02-17,26,Young Professional
16031,Michael Harris,Male,1970,Hell's Kitchen,2022-12-07,53,Mature
16032,Emily White,Male,2004,Lower Manhattan,2022-12-29,19,Student
16033,Thomas Johnson,Male,1981,Lower Manhattan,2022-09-24,42,Family
16034,William Jones,Female,1985,Hell's Kitchen,2021-04-15,38,Family
16035,Daniel Brown,Female,2004,Lower Manhattan,2021-08-17,19,Student
16036,Olivia White,Female,1973,Lower Manhattan,2021-06-05,50,Mature
16037,David Brown,Male,1971,Lower Manhattan,2023-06-28,52,Mature
16038,John Jones,Female,2001,Hell's Kitchen,2021-09-07,22,Student
16039,William Wilson,Female,1994,Lower Manhattan,2021-09-15,29,Young Professional
16040,Alex Johnson,Male,1981,Astoria,2022-09-07,42,Family
16041,Daniel Martin,Female,1969,Astoria,2021-04-04,54,Mature
16042,Emma Wilson,Male,1987,Lower Manhattan,2022-01-17,36,Family
16043,William Williams,Female,1996,Astoria,2022-07-04,27,Young Professional
16044,Alex Jones,Male,1967,Hell's Kitchen,2022-04-03,56,Mature
16045,James Jackson,Female,1973,Lower Manhattan,2021-01-04,50,Mature
16046,Robert Anderson,Female,1979,Hell's Kitchen,2023-01-11,44,Family
16047,Thomas Davis,Male,1976,Lower Manhattan,2022-03-15,47,Family
16048,James Jones,Female,1987,Hell's Kitchen,2021-01-31,36,Family
16049,Michael Harris,Male,2005,Astoria,2021-02-19,18,Student
16050,Sophia Jackson,Female,1993,Lower Manhattan,2023-02-28,30,Young Professional
16051,John Thomas,Male,1986,Astoria,2023-06-13,37,Family
16052,John Davis,Male,2003,Astoria,2022-05-30,20,Student
16053,Sophia Martin,Male,1998,Astoria,2022-09-03,25,Young Professional
16054,Olivia Thomas,Female,1988,Lower Manhattan,2022-06-23,35,Family
16055,Olivia Davis,Female,1967,Lower Manhattan,2022-05-12,56,Mature
16056,Thomas Martin,Male,1976,Astoria,2021-09-13,47,Family
16057,John Harris,Male,2002,Hell's Kitchen,2021-07-21,21,Student
16058,Sarah Jackson,Male,1987,Hell's Kitchen,2021-05-31,36,Family
16059,Emma Jackson,Female,2002,Hell's Kitchen,2021-03-12,21,Student
16060,Thomas Davis,Male,1967,Lower Manhattan,2022-06-06,56,Mature
16061,David Wilson,Male,1972,Lower Manhattan,2022-08-17,51,Mature
16062,William Williams,Female,1971,Lower Manhattan,2023-02-07,52,Mature
16063,David Taylor,Female,1968,Lower Manhattan,2023-04-21,55,Mature
16064,Sarah Miller,Female,1979,Astoria,2022-11-20,44,Family
16065,David Miller,Male,2005,Hell's Kitchen,2022-11-14,18,Student
16066,Alex Martin,Female,1965,Lower Manhattan,2022-12-30,58,Mature
16067,Sarah Williams,Male,2003,Lower Manhattan,2022-04-11,20,Student
16068,James White,Male,1968,Astoria,2021-11-04,55,Mature
16069,John Jones,Female,1965,Lower Manhattan,2022-02-06,58,Mature
16070,Emma Smith,Male,1965,Astoria,2022-07-27,58,Mature
16071,Olivia Smith,Male,1996,Hell's Kitchen,2022-07-08,27,Young Professional
16072,Robert Davis,Female,1972,Hell's Kitchen,2022-05-31,51,Mature
16073,James Davis,Female,1969,Hell's Kitchen,2023-02-24,54,Mature
16074,Michael Jones,Female,1998,Lower Manhattan,2021-03-22,25,Young Professional
16075,Daniel Thomas,Male,1991,Hell's Kitchen,2022-08-16,32,Young Professional
16076,Grace Wilson,Female,1979,Astoria,2022-05-07,44,Family
16077,Daniel Johnson,Female,1996,Lower Manhattan,2021-03-04,27,Young Professional
16078,Robert Miller,Female,2002,Lower Manhattan,2021-01-02,21,Student
16079,John Johnson,Male,1986,Hell's Kitchen,2021-01-10,37,Family
16080,Sophia Smith,Female,2001,Lower Manhattan,2022-11-02,22,Student
16081,Thomas Brown,Female,1979,Astoria,2023-05-25,44,Family
16082,Daniel Thomas,Male,2000,Astoria,2023-03-21,23,Student
16083,Emily Thomas,Female,1991,Hell's Kitchen,2021-01-21,32,Young Professional
16084,Alex White,Female,1973,Astoria,2023-03-20,50,Mature
16085,John Jackson,Female,1990,Astoria,2022-07-20,33,Young Professional
16086,Grace Taylor,Male,1979,Hell's Kitchen,2021-10-23,44,Family
16087,Emily Jones,Male,1967,Hell's Kitchen,2021-07-06,56,Mature
16088,David Smith,Female,1984,Lower Manhattan,2022-07-11,39,Family
16089,Michael Anderson,Male,1967,Astoria,2021-06-04,56,Mature
16090,Alex Jones,Male,1982,Lower Manhattan,2022-11-11,41,Family
16091,Sophia Brown,Male,2001,Astoria,2021-07-09,22,Student
16092,Thomas Martin,Male,1968,Astoria,2022-08-07,55,Mature
16093,Alex Williams,Female,1992,Lower Manhattan,2023-05-16,31,Young Professional
16094,Thomas Smith,Female,1974,Hell's Kitchen,2021-01-13,49,Family
16095,Emma Martin,Male,1989,Astoria,2021-05-20,34,Young Professional
16096,Olivia Jones,Male,1990,Lower Manhattan,2022-04-24,33,Young Professional
16097,Alex Miller,Male,1996,Lower Manhattan,2022-06-09,27,Young Professional
16098,Olivia Johnson,Female,1992,Astoria,2022-04-15,31,Young Professional
16099,Emma Davis,Male,1975,Astoria,2021-06-04,48,Family
16100,John Martin,Female,1979,Astoria,2023-01-08,44,Family
16101,Thomas Thomas,Female,1988,Astoria,2021-10-27,35,Family
16102,Olivia Wilson,Male,1977,Lower Manhattan,2023-01-03,46,Family
16103,Daniel Jones,Male,1999,Astoria,2023-03-24,24,Student
16104,Alex Miller,Female,1989,Lower Manhattan,2022-08-24,34,Young Professional
16105,Emma Anderson,Male,1993,Astoria,2023-01-12,30,Young Professional
16106,Emily Brown,Male,1992,Astoria,2021-05-22,31,Young Professional
16107,David Williams,Male,1979,Hell's Kitchen,2021-09-02,44,Family
16108,Daniel Thomas,Female,1994,Hell's Kitchen,2022-05-25,29,Young Professional
16109,Olivia Harris,Female,1991,Lower Manhattan,2022-01-18,32,Young Professional
16110,William Harris,Female,1998,Hell's Kitchen,2023-03-19,25,Young Professional
16111,Sophia White,Male,1978,Astoria,2023-05-20,45,Family
16112,Michael Wilson,Female,1988,Hell's Kitchen,2021-05-29,35,Family
16113,Grace Jackson,Female,2001,Lower Manhattan,2023-05-19,22,Student
16114,Sarah Harris,Female,1980,Lower Manhattan,2023-02-21,43,Family
16115,John Smith,Female,1999,Astoria,2021-09-09,24,Student
16116,William Davis,Female,1979,Astoria,2021-03-17,44,Family
16117,Alex Brown,Female,1970,Lower Manhattan,2021-12-15,53,Mature
16118,Daniel Martin,Male,1966,Astoria,2023-05-28,57,Mature
16119,Robert Harris,Male,1985,Hell's Kitchen,2021-01-19,38,Family
16120,Michael White,Female,1982,Astoria,2023-05-30,41,Family
16121,Olivia Jones,Male,1975,Lower Manhattan,2021-07-31,48,Family
16122,David Martin,Female,2000,Lower Manhattan,2023-06-16,23,Student
16123,Sarah Smith,Female,1999,Hell's Kitchen,2022-05-19,24,Student
16124,Robert Williams,Male,1990,Astoria,2021-11-07,33,Young Professional
16125,Michael Anderson,Female,1996,Lower Manhattan,2022-08-18,27,Young Professional
16126,William Jackson,Male,1989,Lower Manhattan,2023-02-17,34,Young Professional
16127,Thomas Harris,Male,1991,Astoria,2021-10-28,32,Young Professional
16128,Daniel Jones,Female,1974,Lower Manhattan,2021-11-09,49,Family
16129,David Miller,Female,1965,Astoria,2022-09-11,58,Mature
16130,David Davis,Male,1989,Hell's Kitchen,2021-04-02,34,Young Professional
16131,Sarah Smith,Male,1969,Hell's Kitchen,2022-09-24,54,Mature
16132,Sophia White,Female,1972,Astoria,2022-01-28,51,Mature
16133,Robert Miller,Female,1986,Hell's Kitchen,2021-09-12,37,Family
16134,David Williams,Female,1978,Astoria,2023-01-01,45,Family
16135,Sophia Davis,Male,1981,Hell's Kitchen,2022-07-18,42,Family
16136,Thomas Thomas,Male,1988,Astoria,2021-01-23,35,Family
16137,Daniel Harris,Female,1999,Lower Manhattan,2023-05-22,24,Student
16138,David Brown,Male,1966,Hell's Kitchen,2022-02-06,57,Mature
16139,John Williams,Female,1976,Astoria,2021-01-03,47,Family
16140,John Martin,Male,1977,Hell's Kitchen,2022-07-04,46,Family
16141,Thomas Taylor,Male,1975,Lower Manhattan,2021-11-12,48,Family
16142,Emily Miller,Female,1968,Lower Manhattan,2023-01-14,55,Mature
16143,Grace Williams,Female,1975,Astoria,2022-09-14,48,Family
16144,William Martin,Female,1971,Lower Manhattan,2021-08-16,52,Mature
16145,Robert Thomas,Male,2001,Lower Manhattan,2023-03-15,22,Student
16146,Thomas Brown,Male,1979,Lower Manhattan,2021-04-10,44,Family
16147,Grace Johnson,Female,1979,Lower Manhattan,2021-11-15,44,Family
16148,Alex Williams,Female,1993,Lower Manhattan,2021-07-04,30,Young Professional
16149,Sophia Brown,Female,1989,Lower Manhattan,2021-07-30,34,Young Professional
16150,Sophia Johnson,Male,1975,Lower Manhattan,2022-07-12,48,Family
16151,David Brown,Male,1977,Lower Manhattan,2023-01-01,46,Family
16152,Emma Johnson,Female,1965,Hell's Kitchen,2022-07-18,58,Mature
16153,Grace Miller,Female,1974,Lower Manhattan,2021-02-01,49,Family
16154,Sophia Wilson,Male,1981,Astoria,2021-11-24,42,Family
16155,Olivia Davis,Male,1982,Hell's Kitchen,2022-06-02,41,Family
16156,Daniel White,Male,1974,Hell's Kitchen,2022-04-17,49,Family
16157,Sophia Brown,Male,2000,Hell's Kitchen,2022-03-20,23,Student
16158,Daniel Harris,Female,1996,Lower Manhattan,2021-12-06,27,Young Professional
16159,John Harris,Female,1982,Lower Manhattan,2021-04-29,41,Family
16160,William Martin,Male,1998,Astoria,2021-03-24,25,Young Professional
16161,Sophia Williams,Female,1977,Hell's Kitchen,2021-01-07,46,Family
